Initializing Wing Monitor Controller...
Using Config: IP=192.168.1.70, MockMode=true
[INFO] Running in MOCK MODE
Server running on http://localhost:3001/
Wing Controller connected and ready
Client connected
Client connected
Client connected
Client connected
Client connected
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.34}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.325}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.325}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.31}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.31}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.3}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.3}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.285}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.285}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.28}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.28}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.27}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.27}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.265}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.265}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.265}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.265}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.26}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.25}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.25}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.25}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.25}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.245}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.25}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.25}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.28}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.28}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.285}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.285}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.31}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.31}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.33}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.33}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.35}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.35}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.37}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.37}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.39}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.39}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.41}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.41}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.43}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.43}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.45}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.45}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.47}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.47}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.48}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.48}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.49}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.49}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.505}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.505}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.52}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.52}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.53}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.53}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.545}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.545}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.565}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.565}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.585}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.585}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.6}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.6}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.61}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.61}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.625}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.625}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.64}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.64}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.65}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.65}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.66}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.66}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.67}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.67}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.68}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.68}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.69}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.69}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.705}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.705}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.72}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.72}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.73}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.73}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.745}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.745}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.76}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.76}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.78}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.78}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.8}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.8}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.825}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.825}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.85}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.85}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.88}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.88}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.905}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.905}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.925}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.925}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.94}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.94}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.95}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.95}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.965}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.965}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.98}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.98}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.985}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.985}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":1}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.985}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.985}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.97}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.97}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.96}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.96}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.945}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.945}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.94}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.94}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.93}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.93}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.93}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.93}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.925}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.925}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.925}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.925}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.91}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.91}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.9}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.9}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.88}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.88}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.86}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.86}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.84}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.84}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.82}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.82}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.805}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.805}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.79}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.79}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.78}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.78}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.76}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.76}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.75}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.75}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.74}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.74}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.725}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.725}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.72}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.72}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.705}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.705}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.7}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.7}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.685}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.685}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.67}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.67}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.665}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.665}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.645}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.645}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.63}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.63}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.625}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.625}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.61}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.61}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.6}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.6}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.59}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.59}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.58}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.58}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.565}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.565}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.56}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.56}]
[DEBUG] [MOCK] Sent OSC: /ch/40/fdr [{"type":"f","value":0.545}]
[DEBUG] [MOCK] Sent OSC: /aux/8/fdr [{"type":"f","value":0.545}]
